created_at,favorite_count,favourites_count,followers_count,retweet_count,tweet_id
2017-01-15 21:49:15,34451,132501,6197768,11235,820749716845686786
2017-01-15 17:52:40,13334,132501,6197768,3638,820690176645140481
2017-01-15 04:56:16,0,132501,6197768,638,820494788566847489
2017-01-15 01:45:15,0,132501,6197768,2914,820446719150292993
2017-01-14 17:00:24,3644,132501,6197768,638,820314633777061888
2017-01-14 01:22:35,21612,132501,6197768,7091,820078625395449857
2017-01-13 21:04:55,0,132501,6197768,1333,820013781606658049
2017-01-13 17:00:21,5813,132501,6197768,1333,819952236453363712
2017-01-13 15:08:56,14039,132501,6197769,5471,819924195358416896
2017-01-13 01:03:12,14673,132501,6197769,3539,819711362133872643
2017-01-12 16:54:26,10437,132501,6197769,2221,819588359383371776
2017-01-12 00:55:47,7887,132501,6197769,1356,819347104292290561
2017-01-11 17:42:57,2504,132501,6197769,454,819238181065359361
2017-01-11 17:01:16,25210,132501,6197769,7555,819227688460238848
2017-01-11 02:57:27,0,132501,6197769,41301,819015337530290176
2017-01-11 02:57:26,0,132501,6197769,21321,819015331746349057
2017-01-11 02:21:57,49225,132501,6197769,21321,819006400881917954
2017-01-11 02:15:36,94134,132501,6197769,41301,819004803107983360
2017-01-10 02:30:30,0,132501,6197769,23522,818646164899774465
2017-01-10 01:15:10,24236,132501,6197769,8390,818627210458333184
2017-01-10 00:24:38,10783,132501,6197770,2917,818614493328580609
2017-01-09 22:42:41,0,132501,6197770,6965,818588835076603904
2017-01-09 19:14:36,11936,132501,6197770,2802,818536468981415936
2017-01-09 04:04:51,0,132501,6197770,9175,818307523543449600
2017-01-09 00:53:55,12018,132501,6197770,2569,818259473185828864
2017-01-08 17:20:31,13448,132501,6197770,2939,818145370475810820
2017-01-08 01:40:55,5280,132501,6197770,891,817908911860748288
2017-01-07 20:18:46,56729,132501,6197770,30637,817827839487737858
2017-01-07 16:59:28,11696,132501,6197770,3012,817777686764523521
2017-01-07 01:00:41,12902,132501,6197770,3433,817536400337801217
2017-01-06 22:45:43,0,132501,6197770,3833,817502432452313088
2017-01-06 17:33:29,37519,132501,6197771,17015,817423860136083457
2017-01-06 17:00:38,6146,132501,6197771,1093,817415592588222464
2017-01-06 01:31:47,0,132501,6197771,9637,817181837579653120
2017-01-06 00:49:53,9528,132501,6197772,2271,817171292965273600
2017-01-05 21:29:55,13264,132501,6197772,2963,817120970343411712
2017-01-05 17:13:55,9378,132501,6197772,1872,817056546584727552
2017-01-05 02:09:53,0,132501,6197772,5354,816829038950027264
2017-01-05 01:20:46,10912,132501,6197772,2312,816816676327063552
2017-01-04 17:27:59,10724,132501,6197772,2486,816697700272001025
2017-01-04 01:05:59,33459,132501,6197772,9175,816450570814898180
2017-01-03 17:33:39,9414,132501,6197772,2218,816336735214911488
2017-01-03 01:20:49,9769,132501,6197772,2440,816091915477250048
2017-01-02 23:23:48,0,132501,6197772,1184,816062466425819140
2017-01-02 20:12:21,0,132501,6197772,6022,816014286006976512
2017-01-02 18:38:42,5462,132501,6197772,1184,815990720817401858
2017-01-02 17:00:46,24633,132501,6197772,9637,815966073409433600
2017-01-02 02:26:09,0,132501,6197773,4674,815745968457060357
2017-01-02 01:48:06,10760,132501,6197773,2569,815736392542261248
2017-01-01 19:22:38,9013,132501,6197773,1865,815639385530101762
2017-01-01 02:53:20,11307,132501,6197773,4299,815390420867969024
2016-12-31 00:08:17,8349,132501,6197773,1472,814986499976527872
2016-12-30 01:05:33,12333,132501,6197773,3068,814638523311648768
2016-12-29 21:06:41,0,132501,6197773,6600,814578408554463233
2016-12-29 17:54:58,9496,132501,6197773,2103,814530161257443328
2016-12-28 16:56:16,31481,132501,6197773,9853,814153002265309185
2016-12-28 03:08:11,0,132501,6197773,3659,813944609378369540
2016-12-28 00:52:25,10173,132501,6197773,2136,813910438903693312
2016-12-27 18:24:12,39778,132501,6197773,15883,813812741911748608
2016-12-27 17:36:16,9154,132501,6197773,2008,813800681631023104
2016-12-26 03:00:30,20462,132501,6197773,8265,813217897535406080
2016-12-26 02:00:11,10053,132501,6197773,2041,813202720496779264
2016-12-26 01:00:05,21728,132501,6197773,4948,813187593374461952
2016-12-26 00:00:03,10232,132501,6197773,2179,813172488309972993
2016-12-25 23:00:08,8472,132501,6197773,2511,813157409116065792
2016-12-25 22:00:04,9211,132501,6197774,2669,813142292504645637
2016-12-25 21:12:41,4889,132501,6197774,500,813130366689148928
2016-12-25 21:00:18,13028,132501,6197774,3562,813127251579564032
2016-12-25 20:00:07,11327,132501,6197774,3140,813112105746448384
2016-12-25 19:00:02,11517,132501,6197774,4110,813096984823349248
2016-12-25 18:00:17,10822,132501,6197774,3140,813081950185472002
2016-12-25 17:00:08,8723,132501,6197774,2207,813066809284972545
2016-12-25 16:00:16,22956,132501,6197774,8303,813051746834595840
2016-12-24 22:04:54,8284,132501,6197775,2163,812781120811126785
2016-12-24 19:52:31,0,132501,6197775,7896,812747805718642688
2016-12-24 17:18:34,7260,132501,6197775,1628,812709060537683968
2016-12-24 03:40:19,6675,132501,6197775,1391,812503143955202048
2016-12-24 01:16:12,8767,132501,6197775,2184,812466873996607488
2016-12-23 19:00:19,15000,132501,6197776,4164,812372279581671427
2016-12-22 17:23:53,7971,132501,6197776,1593,811985624773361665
2016-12-22 01:24:33,8279,132501,6197776,1831,811744202451197953
2016-12-21 19:01:02,6110,132501,6197776,842,811647686436880384
2016-12-21 17:39:46,14046,132501,6197776,3559,811627233043480576
2016-12-21 01:44:13,22920,132501,6197776,7255,811386762094317568
2016-12-19 23:06:23,5847,132501,6197776,1623,810984652412424192
2016-12-19 17:14:23,9935,132501,6197776,2034,810896069567610880
2016-12-19 01:26:42,12016,132501,6197776,2996,810657578271330305
2016-12-18 00:43:57,38950,132501,6197776,13009,810284430598270976
2016-12-17 22:43:27,16118,132501,6197777,3808,810254108431155201
2016-12-17 00:38:52,16982,132501,6197777,4428,809920764300447744
2016-12-16 17:14:20,0,132501,6197777,5573,809808892968534016
2016-12-15 17:23:04,7603,132501,6197777,1666,809448704142938112
2016-12-15 02:14:29,21882,132501,6197777,6387,809220051211603969
2016-12-14 17:16:53,14474,132501,6197777,3976,809084759137812480
2016-12-14 00:57:20,11081,132501,6197777,3448,808838249661788160
2016-12-13 18:01:07,8667,132501,6197777,2452,808733504066486276
2016-12-13 02:39:32,12387,132501,6197778,2938,808501579447930884
2016-12-12 16:16:49,46602,132501,6197778,23522,808344865868283904
2016-12-12 02:21:26,0,132501,6197778,6786,808134635716833280
2016-12-12 00:29:28,9570,132501,6197778,2470,808106460588765185
2016-12-11 17:31:39,13793,132501,6197778,4006,808001312164028416
2016-12-10 16:22:02,16007,132501,6197778,4181,807621403335917568
2016-12-09 06:17:20,123525,132501,6197778,61604,807106840509214720
2016-12-09 03:08:45,0,132501,6197778,8322,807059379405148160
2016-12-08 23:53:08,14302,132501,6197778,4329,807010152071229440
2016-12-07 22:38:52,82687,132501,6197778,39785,806629075125202948
2016-12-07 22:06:10,0,132501,6197778,6270,806620845233815552
2016-12-07 19:09:37,5301,132501,6197778,2189,806576416489959424
2016-12-07 16:53:43,11206,132501,6197778,2700,806542213899489280
2016-12-06 21:04:11,0,132501,6197779,13284,806242860592926720
2016-12-06 19:29:28,7036,132501,6197779,1365,806219024703037440
2016-12-06 02:15:59,0,132501,6197779,6100,805958939288408065
2016-12-06 00:32:26,9075,132501,6197779,2155,805932879469572096
2016-12-05 17:31:15,7222,132501,6197779,2079,805826884734976000
2016-12-05 17:16:37,0,132501,6197779,9163,805823200554876929
2016-12-04 21:14:20,6289,132501,6197779,1877,805520635690676224
2016-12-04 19:02:24,9616,132501,6197779,2870,805487436403003392
2016-12-04 00:30:29,8542,132501,6197779,1925,805207613751304193
2016-12-02 17:27:25,15112,132501,6197779,4373,804738756058218496
2016-12-02 00:02:45,6767,132501,6197779,2292,804475857670639616
2016-12-01 19:56:00,0,132501,6197779,3646,804413760345620481
2016-11-30 18:16:08,49021,132501,6197779,18436,804026241225523202
2016-11-30 01:31:12,11042,132501,6197779,3146,803773340896923648
2016-11-29 20:08:52,0,132501,6197779,8473,803692223237865472
2016-11-29 16:33:36,12056,132501,6197779,4707,803638050916102144
2016-11-28 23:30:47,8494,132501,6197779,2118,803380650405482500
2016-11-28 19:35:59,0,132501,6197779,6073,803321560782307329
2016-11-28 16:37:19,11036,132501,6197780,2807,803276597545603072
2016-11-27 19:09:28,9925,132501,6197780,2276,802952499103731712
2016-11-26 21:26:58,0,132501,6197780,3327,802624713319034886
2016-11-26 19:50:26,7829,132501,6197780,1669,802600418706604034
2016-11-26 18:00:13,9823,132501,6197780,2854,802572683846291456
2016-11-26 01:31:31,17848,132501,6197780,6651,802323869084381190
2016-11-25 21:37:47,6971,132501,6197780,1546,802265048156610565
2016-11-25 19:55:35,9962,132501,6197780,2957,802239329049477120
2016-11-25 16:22:55,0,132501,6197780,306,802185808107208704
2016-11-25 01:18:59,8478,132501,6197780,1940,801958328846974976
2016-11-24 18:28:13,1932,132501,6197780,264,801854953262350336
2016-11-23 21:29:33,8997,132501,6197780,2341,801538201127157760
2016-11-23 04:45:12,6670,132501,6197780,941,801285448605831168
2016-11-22 20:58:07,26965,132501,6197781,6786,801167903437357056
2016-11-22 18:17:08,0,132501,6197781,4524,801127390143516673
2016-11-22 17:28:25,8870,132501,6197781,2367,801115127852503040
2016-11-22 00:32:18,764,132501,6197782,111,800859414831898624
2016-11-22 00:17:10,0,132501,6197782,1849,800855607700029440
2016-11-21 17:23:47,11539,132501,6197783,3149,800751577355128832
2016-11-21 01:37:04,14452,132501,6197783,3422,800513324630806528
2016-11-20 22:02:27,10382,132501,6197783,2434,800459316964663297
2016-11-20 21:00:48,0,132501,6197783,4925,800443802682937345
2016-11-20 17:20:08,12264,132501,6197783,3182,800388270626521089
2016-11-20 04:06:37,0,132501,6197783,4474,800188575492947969
2016-11-20 00:59:15,16826,132501,6197783,2914,800141422401830912
2016-11-19 16:49:49,31257,132501,6197783,15002,800018252395122689
2016-11-19 00:40:24,0,132501,6197783,5348,799774291445383169
2016-11-18 23:35:32,9250,132501,6197783,2457,799757965289017345
2016-11-18 01:24:14,8841,132501,6197783,2168,799422933579902976
2016-11-17 17:50:33,0,132501,6197783,6316,799308762079035393
2016-11-17 17:04:16,10897,132501,6197783,3162,799297110730567681
2016-11-17 01:35:54,8903,132501,6197784,2796,799063482566066176
2016-11-16 17:01:16,14490,132501,6197784,5093,798933969379225600
2016-11-16 16:28:21,8154,132501,6197784,1633,798925684722855936
2016-11-16 01:54:03,0,132501,6197784,7527,798705661114773508
2016-11-16 01:39:30,0,132501,6197784,8896,798701998996647937
2016-11-16 01:23:12,0,132501,6197785,7422,798697898615730177
2016-11-16 01:09:57,0,132501,6197785,5673,798694562394996736
2016-11-16 00:38:54,0,132501,6197785,2640,798686750113755136
2016-11-16 00:22:12,0,132501,6197785,5399,798682547630837760
2016-11-15 23:44:44,0,132501,6197785,6338,798673117451325440
2016-11-15 23:13:58,0,132501,6197785,4429,798665375516884993
2016-11-15 21:49:12,0,132501,6197785,2105,798644042770751489
2016-11-15 20:47:30,0,132501,6197785,2228,798628517273620480
2016-11-15 17:54:59,0,132501,6197785,6500,798585098161549313
2016-11-15 17:22:24,0,132501,6197785,6712,798576900688019456
2016-11-15 01:44:00,0,132501,6197785,3829,798340744599797760
2016-11-14 17:03:50,11393,132501,6197785,2898,798209839306514432
2016-11-14 01:18:12,12821,132501,6197785,3575,797971864723324932
2016-11-12 21:02:38,15967,132501,6197785,5511,797545162159308800
2016-11-12 00:36:46,22000,132501,6197785,7543,797236660651966464
2016-11-11 19:55:50,254,132501,6197785,32,797165961484890113
2016-11-11 02:35:32,0,132501,6197785,10162,796904159865868288
2016-11-11 00:03:42,8435,132501,6197785,2154,796865951799083009
2016-11-10 17:02:03,13066,132501,6197785,3486,796759840936919040
2016-11-10 04:01:37,0,132501,6197786,8337,796563435802726400
2016-11-09 22:49:15,8340,132501,6197786,2004,796484825502875648
2016-11-09 16:22:22,12130,132501,6197786,4737,796387464403357696
2016-11-09 02:29:25,0,132501,6197786,16275,796177847564038144
2016-11-09 00:37:46,35633,132501,6197786,16275,796149749086875649
2016-11-08 23:01:49,5440,132501,6197787,2033,796125600683540480
2016-11-08 22:25:27,9995,132501,6197787,2752,796116448414461957
2016-11-08 20:00:55,9300,132501,6197787,2628,796080075804475393
2016-11-08 16:47:50,11884,132501,6197787,4202,796031486298386433
2016-11-07 03:14:10,54859,132501,6197787,27110,795464331001561088
2016-11-06 22:59:35,11117,132501,6197787,3256,795400264262053889
2016-11-06 01:33:58,17863,132501,6197787,6165,795076730285391872
2016-11-05 19:24:28,0,132501,6197787,3836,794983741416415232
2016-11-05 15:37:24,11311,132501,6197787,2636,794926597468000259
2016-11-04 01:48:22,0,132501,6197787,11733,794355576146903043
2016-11-04 00:15:59,10515,132501,6197787,3011,794332329137291264
2016-11-03 15:51:10,10138,132501,6197787,3792,794205286408003585
2016-11-02 23:45:19,18552,132501,6197788,5573,793962221541933056
2016-11-02 16:00:06,10137,132501,6197789,2134,793845145112371200
2016-11-02 00:42:53,0,132501,6197789,3569,793614319594401792
2016-11-01 23:53:02,8782,132501,6197789,1860,793601777308463104
2016-11-01 17:12:16,11773,132501,6197789,2713,793500921481273345
2016-11-01 03:00:09,27134,132501,6197789,10459,793286476301799424
2016-11-01 02:00:14,9506,132501,6197789,2685,793271401113350145
2016-11-01 01:00:05,22012,132501,6197789,9473,793256262322548741
2016-11-01 00:00:38,11598,132501,6197790,3730,793241302385262592
2016-10-31 23:00:11,10825,132501,6197790,3257,793226087023144960
2016-10-31 22:00:04,9836,132501,6197790,3218,793210959003287553
2016-10-31 21:00:23,16803,132501,6197790,6386,793195938047070209
2016-10-31 20:00:05,7612,132501,6197790,2252,793180763617361921
2016-10-31 19:00:10,10352,132501,6197790,3170,793165685325201412
2016-10-31 18:00:14,6790,132501,6197790,1948,793150605191548928
2016-10-31 17:00:11,7105,132501,6197790,2826,793135492858580992
2016-10-31 16:00:13,13965,132501,6197790,4441,793120401413079041
2016-10-31 02:17:31,15803,132501,6197790,4583,792913359805018113
2016-10-31 00:20:11,12459,132501,6197790,4861,792883833364439040
2016-10-30 17:02:53,8077,132501,6197790,1917,792773781206999040
2016-10-29 15:55:58,14865,132501,6197790,4881,792394556390137856
2016-10-28 17:07:05,7909,132501,6197791,2037,792050063153438720
2016-10-28 01:58:16,0,132501,6197791,23944,791821351946420224
2016-10-27 23:30:09,0,132501,6197791,11001,791784077045166082
2016-10-27 23:17:38,0,132501,6197791,4329,791780927877898241
2016-10-27 22:53:48,49602,132501,6197791,25291,791774931465953280
2016-10-27 16:06:04,12936,132501,6197791,3569,791672322847637504
2016-10-26 22:31:36,14444,132501,6197791,4674,791406955684368384
2016-10-26 16:14:55,9682,132501,6197791,2892,791312159183634433
2016-10-25 21:18:40,0,132501,6197791,4697,791026214425268224
2016-10-25 18:44:32,10911,132501,6197791,2425,790987426131050500
2016-10-25 16:00:09,18280,132501,6197791,5354,790946055508652032
2016-10-25 01:14:59,0,132501,6197791,2639,790723298204217344
2016-10-24 23:37:28,9032,132501,6197791,2162,790698755171364864
2016-10-24 15:53:19,22763,132501,6197791,8144,790581949425475584
2016-10-23 23:42:19,8621,132501,6197791,2124,790337589677002753
2016-10-23 19:42:02,13829,132501,6197791,3659,790277117346975746
2016-10-23 16:25:25,0,132501,6197791,4078,790227638568808452
2016-10-23 00:27:05,10209,132501,6197791,2639,789986466051088384
2016-10-22 22:42:52,0,132501,6197791,4733,789960241177853952
2016-10-22 18:57:48,11443,132501,6197791,4708,789903600034189313
2016-10-22 00:45:17,8306,132501,6197791,2025,789628658055020548
2016-10-21 22:48:24,7483,132501,6197791,2204,789599242079838210
2016-10-21 18:16:44,12955,132501,6197792,3836,789530877013393408
2016-10-21 03:56:25,9478,132502,6197580,2615,789314372632018944
2016-10-21 01:42:53,0,132501,6197793,5617,789280767834746880
2016-10-21 00:53:56,10041,132501,6197794,2948,789268448748703744
2016-10-20 16:15:26,10687,132501,6197794,3174,789137962068021249
2016-10-20 01:03:11,30140,132501,6197794,14115,788908386943430656
2016-10-19 15:37:03,30206,132501,6197794,11733,788765914992902144
2016-10-19 01:29:35,0,132501,6197794,8217,788552643979468800
2016-10-18 16:11:17,17179,132501,6197794,6041,788412144018661376
2016-10-18 00:41:57,7970,132501,6197794,2427,788178268662984705
2016-10-17 22:51:57,6768,132501,6197795,1483,788150585577050112
2016-10-17 17:32:13,0,132501,6197795,3876,788070120937619456
2016-10-17 15:31:05,6753,132501,6197795,1501,788039637453406209
2016-10-17 00:20:47,9560,132501,6197795,3470,787810552592695296
2016-10-16 18:11:26,11244,132501,6197795,3164,787717603741622272
2016-10-15 21:01:17,11924,132501,6197795,3218,787397959788929025
2016-10-15 16:01:13,8581,132501,6197795,1986,787322443945877504
2016-10-15 02:04:45,0,132501,6197795,7611,787111942498508800
2016-10-14 16:13:10,29221,132501,6197795,9109,786963064373534720
2016-10-14 00:47:00,0,132501,6197796,2750,786729988674449408
2016-10-13 23:23:56,19980,132501,6197796,6910,786709082849828864
2016-10-13 20:28:35,11751,132501,6197796,2922,786664955043049472
2016-10-13 15:54:28,10344,132501,6197796,3520,786595970293370880
2016-10-13 00:29:39,11993,132501,6197795,3978,786363235746385920
2016-10-12 19:24:27,8784,132501,6197795,3259,786286427768250368
2016-10-12 15:55:59,16873,132501,6197795,5441,786233965241827333
2016-10-12 03:50:17,1585,132501,6197795,176,786051337297522688
2016-10-12 02:53:11,0,132501,6197795,8019,786036967502913536
2016-10-11 19:39:28,12507,132501,6197795,3578,785927819176054784
2016-10-11 16:00:24,7353,132501,6197795,2071,785872687017132033
2016-10-11 00:34:48,8587,132501,6197795,2509,785639753186217984
2016-10-10 17:32:08,10027,132501,6197795,2282,785533386513321988
2016-10-10 16:20:36,6702,132501,6197795,1436,785515384317313025
2016-10-09 23:44:41,7998,132501,6197796,1862,785264754247995392
2016-10-09 17:31:53,13298,132501,6197796,5523,785170936622350336
2016-10-08 18:41:19,11154,132501,6197797,3646,784826020293709826
2016-10-07 22:15:26,9869,132501,6197797,2879,784517518371221505
2016-10-07 16:33:21,6239,132501,6197797,1448,784431430411685888
2016-10-07 00:06:50,22132,132501,6197797,9163,784183165795655680
2016-10-06 15:49:14,32905,132501,6197797,12679,784057939640352768
2016-10-06 01:23:05,33079,132501,6197797,12297,783839966405230592
2016-10-06 00:08:09,8090,132501,6197797,2224,783821107061198850
2016-10-05 15:47:27,11471,132501,6197797,3649,783695101801398276
2016-10-05 00:40:09,9310,132501,6197797,2556,783466772167098368
2016-10-04 19:42:03,18574,132501,6197797,6269,783391753726550016
2016-10-04 16:46:14,0,132501,6197797,6376,783347506784731136
2016-10-04 15:55:06,32121,132501,6197797,13284,783334639985389568
2016-10-03 23:25:55,8949,132501,6197797,2507,783085703974514689
2016-10-03 15:42:44,26508,132501,6197797,8322,782969140009107456
2016-10-03 01:00:34,8186,132501,6197797,1575,782747134529531904
2016-10-02 23:23:04,18946,132501,6197797,6100,782722598790725632
2016-10-02 15:10:30,8568,132501,6197797,2138,782598640137187329
2016-10-01 19:47:08,18319,132501,6197797,6311,782305867769217024
2016-10-01 00:58:26,0,132501,6197797,7087,782021823840026624
2016-09-30 20:33:43,12180,132502,6197584,3817,781955203444699136
2016-09-30 01:08:10,11446,132501,6197797,3071,781661882474196992
2016-09-30 00:41:48,4392,132501,6197797,1263,781655249211752448
2016-09-29 16:03:01,22794,132501,6197797,6270,781524693396357120
2016-09-29 01:42:20,7835,132501,6197797,2885,781308096455073793
2016-09-28 21:56:36,9277,132501,6197797,2385,781251288990355457
2016-09-28 16:07:23,10712,132501,6197797,3087,781163403222056960
2016-09-28 00:46:20,23755,132501,6197797,8337,780931614150983680
2016-09-27 19:54:58,7894,132501,6197797,2259,780858289093574656
2016-09-27 16:06:28,6056,132501,6197797,1470,780800785462489090
2016-09-27 02:53:48,13279,132501,6197797,3763,780601303617732608
2016-09-26 23:04:13,6926,132501,6197797,1967,780543529827336192
2016-09-26 19:56:24,0,132501,6197797,4215,780496263422808064
2016-09-26 18:38:05,0,132501,6197797,134,780476555013349377
2016-09-26 17:29:48,5797,132501,6197797,1202,780459368902959104
2016-09-25 23:47:39,9561,132501,6197797,2532,780192070812196864
2016-09-25 17:10:10,0,132501,6197797,2604,780092040432480260
2016-09-25 16:00:13,13462,132501,6197797,5665,780074436359819264
2016-09-25 00:06:08,20905,132501,6197797,8019,779834332596887552
2016-09-23 17:50:56,9683,132501,6197797,3528,779377524342161408
2016-09-23 01:04:56,0,132501,6197797,20819,779124354206535695
2016-09-23 01:00:13,12955,132501,6197798,4121,779123168116150273
2016-09-22 20:33:42,16225,132501,6197798,5115,779056095788752897
2016-09-22 16:13:51,21961,132501,6197798,8247,778990705243029504
2016-09-22 01:54:34,0,132501,6197798,11264,778774459159379968
2016-09-22 01:16:45,941,132501,6197799,413,778764940568104960
2016-09-22 00:13:04,7570,132501,6197799,1516,778748913645780993
2016-09-21 17:42:10,6337,132501,6197799,1692,778650543019483137
2016-09-21 16:00:17,5101,132501,6197799,1142,778624900596654080
2016-09-21 01:39:11,14923,132501,6197799,4911,778408200802557953
2016-09-21 00:53:04,0,132501,6197800,13865,778396591732486144
2016-09-21 00:00:35,6413,132501,6197800,1247,778383385161035776
2016-09-20 17:36:50,11378,132501,6197800,3746,778286810187399168
2016-09-20 01:12:28,9296,132501,6197800,2988,778039087836069888
2016-09-20 00:24:34,7200,132501,6197800,1837,778027034220126208
2016-09-19 19:31:59,0,132501,6197800,3980,777953400541634568
2016-09-19 15:00:20,6968,132501,6197800,1857,777885040357281792
2016-09-19 01:42:24,12315,132501,6197800,3327,777684233540206592
2016-09-18 22:54:18,0,132501,6197801,4818,777641927919427584
2016-09-18 21:33:11,9590,132501,6197801,2820,777621514455814149
2016-09-17 16:57:35,15683,132502,6197588,4890,777189768882946048
2016-09-16 16:24:19,0,132501,6197801,15493,776819012571455488
2016-09-16 16:00:31,5353,132501,6197801,1369,776813020089548800
2016-09-15 17:48:25,9716,132501,6197801,3165,776477788987613185
2016-09-15 02:42:54,0,132501,6197801,10375,776249906839351296
2016-09-15 00:36:55,32828,132501,6197801,18048,776218204058357768
2016-09-14 23:30:38,10508,132501,6197801,2841,776201521193218049
2016-09-14 17:40:06,12881,132501,6197802,4925,776113305656188928
2016-09-14 16:00:49,2008,132501,6197802,172,776088319444877312
2016-09-14 03:27:11,0,132501,6197802,17480,775898661951791106
2016-09-13 23:44:54,12815,132501,6197802,3031,775842724423557120
2016-09-13 16:30:07,15171,132501,6197802,4524,775733305207554048
2016-09-13 16:13:44,14139,132501,6197802,5185,775729183532220416
2016-09-12 16:05:54,8163,132501,6197802,3375,775364825476165632
2016-09-12 15:10:21,11121,132501,6197802,4428,775350846108426240
2016-09-11 21:34:30,17016,132501,6197801,5348,775085132600442880
2016-09-10 23:54:11,9337,132501,6197801,1987,774757898236878852
2016-09-10 16:03:16,7370,132501,6197801,1963,774639387460112384
2016-09-09 18:31:54,23821,132501,6197801,6316,774314403806253056
2016-09-08 20:45:53,11747,132501,6197801,4379,773985732834758656
2016-09-08 16:33:46,6995,132501,6197801,1951,773922284943896577
2016-09-08 02:09:06,7205,132501,6197801,1842,773704687002451968
2016-09-07 23:52:41,5837,132501,6197801,1464,773670353721753600
2016-09-07 15:44:53,24120,132501,6197802,6965,773547596996571136
2016-09-07 01:47:12,0,132501,6197802,5768,773336787167145985
2016-09-06 23:56:05,25384,132501,6197802,8446,773308824254029826
2016-09-06 19:52:39,10243,132501,6197803,3614,773247561583001600
2016-09-06 16:10:20,10922,132501,6197803,4627,773191612633579521
2016-09-05 19:22:09,9390,132501,6197803,4388,772877495989305348
2016-09-05 15:58:34,8715,132501,6197803,2613,772826264096874500
2016-09-05 02:00:22,0,132501,6197804,3807,772615324260794368
2016-09-04 23:46:12,7084,132501,6197804,1917,772581559778025472
2016-09-03 22:02:38,6565,132501,6197804,1566,772193107915964416
2016-09-03 19:23:13,4121,132501,6197804,1267,772152991789019136
2016-09-03 17:02:54,4096,132501,6197806,824,772117678702071809
2016-09-03 16:52:02,2964,132501,6197806,530,772114945936949249
2016-09-03 16:04:27,4380,132501,6197806,1045,772102971039580160
2016-09-03 03:13:29,7184,132501,6197806,2129,771908950375665664
2016-09-02 18:03:10,13135,132501,6197806,3829,771770456517009408
2016-09-02 00:12:18,9033,132501,6197806,2946,771500966810099713
2016-09-01 16:14:48,11531,132501,6197806,5768,771380798096281600
2016-09-01 02:21:21,0,132501,6197807,8505,771171053431250945
2016-09-01 00:04:38,10057,132501,6197807,3282,771136648247640064
2016-08-31 21:47:27,6794,132501,6197807,1615,771102124360998913
2016-08-31 15:58:28,7529,132501,6197808,1867,771014301343748096
2016-08-31 15:19:06,0,132501,6197808,247,771004394259247104
2016-08-31 00:58:39,5415,132501,6197808,1377,770787852854652928
2016-08-30 23:58:40,5673,132501,6197808,1586,770772759874076672
2016-08-30 22:04:05,0,132501,6197808,51281,770743923962707968
2016-08-30 16:11:18,8010,132501,6197808,1968,770655142660169732
2016-08-30 00:14:12,6876,132501,6197808,2319,770414278348247044
2016-08-29 16:14:30,6812,132501,6197807,1675,770293558247038976
2016-08-29 03:00:36,0,132501,6197807,3428,770093767776997377
2016-08-29 01:22:47,8263,132501,6197808,2593,770069151037685760
2016-08-28 16:51:16,34372,132501,6197808,10854,769940425801170949
2016-08-28 00:37:54,6983,132501,6197808,1874,769695466921623552
2016-08-27 00:47:53,0,132501,6197808,8641,769335591808995329
2016-08-26 16:37:54,5896,132501,6197808,1925,769212283578875904
2016-08-26 00:38:52,15741,132501,6197808,7380,768970937022709760
2016-08-25 20:35:48,0,132501,6197808,3056,768909767477751808
2016-08-25 16:58:45,4586,132501,6197808,1008,768855141948723200
2016-08-25 00:43:02,4497,132501,6197809,1358,768609597686943744
2016-08-24 23:50:10,5503,132501,6197809,1438,768596291618299904
2016-08-24 21:02:45,0,132501,6197809,6552,768554158521745409
2016-08-24 15:43:39,14855,132501,6197809,3860,768473857036525572
2016-08-23 21:09:14,11917,132501,6197810,3980,768193404517830656
2016-08-23 00:40:31,5199,132501,6197810,1586,767884188863397888
2016-08-22 16:06:54,17510,132501,6197810,6073,767754930266464257
2016-08-21 23:15:55,8160,132501,6197810,2631,767500508068192258
2016-08-21 02:47:37,13407,132501,6197810,4296,767191397493538821
2016-08-20 22:12:29,11036,132501,6197810,3201,767122157629476866
2016-08-20 05:08:29,0,132501,6197810,6364,766864461642756096
2016-08-20 00:26:19,5550,132501,6197810,1531,766793450729734144
2016-08-19 19:14:16,2830,132501,6197810,429,766714921925144576
2016-08-19 17:47:52,4413,132501,6197811,891,766693177336135680
2016-08-18 23:55:18,6577,132501,6197811,1786,766423258543644672
2016-08-18 16:38:26,7386,132501,6197811,2120,766313316352462849
2016-08-18 01:03:45,0,132501,6197811,2908,766078092750233600
2016-08-18 00:28:24,4674,132501,6197811,982,766069199026450432
2016-08-17 20:27:34,4072,132501,6197811,561,766008592277377025
2016-08-17 01:20:27,7884,132501,6197811,2420,765719909049503744
2016-08-16 22:00:23,5660,132501,6197811,1373,765669560888528897
2016-08-16 03:52:26,28561,132501,6197812,3798,765395769549590528
2016-08-16 02:14:15,7729,132501,6197812,2416,765371061932261376
2016-08-15 16:22:20,12681,132501,6197812,3807,765222098633691136
2016-08-14 16:13:27,6983,132501,6197812,1983,764857477905154048
2016-08-13 00:38:30,6602,132501,6197812,1707,764259802650378240
2016-08-12 04:35:10,800,132501,6197812,61,763956972077010945
2016-08-11 20:40:41,13776,132501,6197812,4697,763837565564780549
2016-08-10 01:23:03,5919,132501,6197812,1665,763183847194451968
